,Brand,Date,Name,Product ID,Rating,Review,Review Title,Source,Usefulness
173,Mr. Coffee,"December 28, 2018","Mr. coffee 12-cup programmable coffee maker, black (bvmc-knx23)",51800359,5,"I am in love with my new coffee maker! It has so many perks to it- no pun intended! Truly, I could not be more impressed with it! My coffee is nice and strong, and I have the power  to control how strong I make it on any given day. The water window prevents overflows. And, it is so easy to clean the filter basket! In addition, I love the fact that I can program it to make my coffee at a certain time; plus, it automatically shuts off after two hours, if I am in a rush and forget to shut it off.  Actually, I used it on Christmas and several guests commented on how delicious the coffee was! I love the contemporary look of it- it adds a special contemporary touch to my countertop and kitchen. I could not be happier!!! [This review was collected as part of a promotion.]",So many perks!!,Walmart,0
174,Mr. Coffee,"December 28, 2018","Mr. coffee 12-cup programmable coffee maker, black (bvmc-knx23)",51800359,5,"This product really works well for making my coffee, the design is very efficient. The 12 cup capacity is great, and I especially like the strong brew feature. It beeps when it finishes preparing the coffee, but there's also a way to turn that feature off. It's also easy to clean and maintain. I often use it multiple times a day. [This review was collected as part of a promotion.]",Brews excellent coffee fast,Walmart,0
175,Mr. Coffee,"December 28, 2018","Mr. coffee 12-cup programmable coffee maker, black (bvmc-knx23)",51800359,5,"Im addicted to coffee & this machine makes great tasting coffee. I love the pop of color it provides in our kitchen, its like a beacon drawing you to thr coffee. I love the pause feature so I can quickly get a cup, the delay brew and the auto shutoff. [This review was collected as part of a promotion.]",Easy to Use,Walmart,0
176,Mr. Coffee,"December 28, 2018","Mr. coffee 12-cup programmable coffee maker, black (bvmc-knx23)",51800359,5,I love this coffeemaker.  It's your basic machine with the clock and programming functionalities that does what it is supposed to do flawlessly.   no other major bells and whistles makes it very easy to use and program.  I like the way you can take the cup away in middle of the brewing and it auto stops and restarts.  That is great feature and helpful when I am in hurry to leave to catch train for work. [This review was collected as part of a promotion.],coffeemaker that works Great,Walmart,0
177,Mr. Coffee,"December 28, 2018","Mr. coffee 12-cup programmable coffee maker, black (bvmc-knx23)",51800359,5,"I have plenty of complicated brewers but sometimes you just want to go back to basics. I like this machine because it is simple and easy to use and makes great coffee. It does have some features, you can program your brew time, keep it hot after brewing and sneak a cup in before it is finished brewing but the beauty really is in the simplicity. The large capacity is great for having company. So far I haven't had a weak or burnt tasting cup, just a dark rich coffee. Overall just a great basic machine that makes good strong coffee and looks nice on the counter. [This review was collected as part of a promotion.]",Easy to use,Walmart,0
178,Mr. Coffee,"December 28, 2018","Mr. coffee 12-cup programmable coffee maker, black (bvmc-knx23)",51800359,3,"Overall, it does what it promises, but there are a few quirks to be aware of about the product. The regular brew seems a bit weak, but it has a strong brew option that can mitigate that. If you get impatient and want a cup quickly, you're out of luck as the auto stop doesn't work.  The programmable features all work and it's super easy to use. [This review was collected as part of a promotion.]",A little wonky,Walmart,0
179,Mr. Coffee,"December 28, 2018","Mr. coffee 12-cup programmable coffee maker, black (bvmc-knx23)",51800359,5,I was a little skeptical when I got this coffee maker. Since online reviews are not all that good. But so far I've had no problem with it. I'm able to get my coffee done and keep it warm. I have no problem when the machine turns off and I'm able to turn it back on. I have no water leaking. But I always read and follow instructions to a t. It does the job for me and since I'm not a picky coffee maker I'm fine. I love my coffee maker. It's great. And will be getting my dad one for his birthday. [This review was collected as part of a promotion.],Great and nice features,Walmart,0
180,Hamilton Beach,"September 13, 2014",Hamilton Beach 2 Way Brewer | Model# 49980Z,16503575,5,Works better then I had hoped for. I would recommend it to anyone in the need of a brewing system. Works for any job We need it to do.,All I expectrd it to be. I would recomend it.,Walmart,88
181,Hamilton Beach,"November 13, 2018",Hamilton Beach 2 Way Brewer | Model# 49980Z,16503575,5,"I discovered this coffee pot a few months ago while staying at an Air BnB.  My husband loves strong coffee and this one is able to provide a nice strong brew at a very affordable price. We were spending $70-$80 a month on Keurig K-cups, with this the price has dropped to $20 a month for the most expensive brands of ground coffee.  My favorite features: -Bold brew mode (important to my husband who likes it    STRONG) -Automatic brew function to wake to coffee, important because this is kind of slow to brew.   I personally feel that slower is better, it gives the water a chance to really soak up the coffee flavor.   -Single serve side that accommodates my Yeti mug.  Don't expect it to brew as fast a a Keurig, because it takes several times longer.  However, the taste is well worth the wait.  -Option to use pods (but I doubt I will) on the single serve side or just fill the small gold pod (yes, it comes with a gold filter for the single serve side, but I had to buy one for the pot side.  SPECIAL NOTES: Unit does not come with a travel mug, but it is the perfect size for a Yeti mug (mine is about 7” tall).  It can also accommodate a shorter mug by a simple flip of the base on the single serve side. (See my photos) I purchased the Hamilton Beach 8-12 cup permanent gold toned filter to go with this.   At first it appeared to be too small for the coffee pot, because it only goes about 2/3 of the way up.  However, it works, with the filter half way full of coffee it can brew a super strong pot of java without the grounds making a big mess.   LAST NOTE:  I don't taste any plastic.  Just a really darn good cup of coffee.  That's why we were so impressed with this pot that we purchased one the day we returned home from our trip.",Dumped the Keurig for this,Walmart,0
182,Hamilton Beach,"November 10, 2018",Hamilton Beach 2 Way Brewer | Model# 49980Z,16503575,2,"Carafe defective.  Cracked on first pot of coffee.   Also, the photos and demo video infer that the travel mug is included,  but it isn't.   Pretty basic machine, doesn't have an option to extend the warming plate timer, or an audible beeping to tell you when the coffee is done, like my old Cuisinart did, but for the price point I expected a few less bells and whistles.   As long as the replacement carafe doesn't break on the first pot, I imagine it  will be a perfectly fine coffee maker.","Carafe cracked on first use, no travel mug",Walmart,0
183,Hamilton Beach,"April 26, 2012",Hamilton Beach 2 Way Brewer | Model# 49980Z,16503575,5,"See my minor mechanical complaint at the end... I can live with it, Hamilton Beach has excellent Customer Service and 1 year warranty. I purchased this product the 1st of November 2011. I love/loved it so much that I'd see people in name brand Bath type stores and tell them to check out this coffee maker. It's perfect. I steered 4 people to purchase it, 3 of whom I'd never met! That's how sold I am on it. I love that we can have a full pot of coffee and keep it on the warmer which keeps it really warm. Or, a quick single cup, in my own cup or mug, or the insulated travel mug that comes with it. I just flip the switch to individual, fill that side with water (good for hot water without coffee too#! If I've run out of the Senso type coffee pods, it has this wonderful little screen filter that you put your own scoop of coffee in and wa-la...brew away. So coffee pod or not, I have about a 16 ounce cup of coffee of my own. I love this, love this maker - a multi-tasker like me! ****Now.... I have owned it 6 months next week and I have 1 issue. The large pot warming plate on OUR unit, has the Teflon type coating thas has started flaking off, so my maker looks several years old! It's just my husband and I using it, not abusing it. No harsh abrasives at all. So maybe it's a fluke, just our unit, but today I called Hamilton Beach and it falls under the 1 year warranty. I took photos and emailed to HB. They will replace the whole item but shipping to my rural California area is almost $16 dollars. Well worth it, HOWEVER knowing now? Purchase the Walmart 3-year $6 warranty and play it safe. I hate warranties for little things. Next time I'll reconsider it! Bottomline, save all your documents, sales receipts, etc., in case you need them. Sit back and enjoy this fine machine! Alot of bang for the buck! I don't believe you will be sorry!",Have It Your Way!,Walmart,634
184,Hamilton Beach,"May 14, 2016",Hamilton Beach 2 Way Brewer | Model# 49980Z,16503575,5,"I have to give it 5 stars, even though I just got it. New kitchen and it looks sleek on the counter. Cleaned it before use and it made perfect coffee on both carafe and single cup sides with hot and robust flavor. Only concern was my flip top to carafe broke from side but I used clear epoxy to fix. Nice machine with versatility of use. Having a cup right now!",Versatile,Walmart,103
185,Hamilton Beach,"January 6, 2017",Hamilton Beach 2 Way Brewer | Model# 49980Z,16503575,2,"I previously had a Keurig and a Mr Coffee unit on my countertop. To reserve space, I gave away the Keurig to purchase the Hamilton Beach 2-way brewer. I believe it was a big mistake. The 12-cup carafe brews great, but the convenient single cup brewer is super SLOW. If anyone knows how to speed up the brewing, tell me how. Otherwise, I do not recommend this coffeemaker to anyone.",Hate It!!,Walmart,83
186,Hamilton Beach,"December 16, 2016",Hamilton Beach 2 Way Brewer | Model# 49980Z,16503575,5,Love it,Awesome,Walmart,53
187,Hamilton Beach,"December 2, 2018",Hamilton Beach 2 Way Brewer | Model# 49980Z,16503575,5,"This was a gift for my daughter, she had tried a few other machines with flex brew capabilities but liked this one because she can adjust the water for the cup on single brew. Many of the others have a designated amount of OZ and if you use the wrong cup its a mess.",Great flexibility,Walmart,0
188,Hamilton Beach,"December 10, 2018",Hamilton Beach 2 Way Brewer | Model# 49980Z,16503575,2,Would like for it to handle k cups like a keirug but it doesn't. You have to open and pour the coffee grains of each k cup.,Completely mislead,Walmart,0
189,Hamilton Beach,"August 22, 2018",Hamilton Beach 2 Way Brewer | Model# 49980Z,16503575,4,Today my first use of this handsome coffee brew station. I was impressed with how fast it brewed. The drinking temp was perfect. Tomorrow I'll set brew time and use the carafe side. Very pleased.,HB Brew Station,Walmart,0
190,Hamilton Beach,"November 25, 2011",Hamilton Beach 2 Way Brewer | Model# 49980Z,16503575,5,"My Keirug stopped working after 2yrs of having it. I felt lost...what to do next. Get another or switch it up. So I took my time and did a massive search and review of all coffee pots. Many hours looking at reviews and comparing my options and prices. And then I stumbled across this Hamilton Beach Scoop 2 way coffee maker. I read the reviews and decided to go with this one as it would work for our lifestyle. I drink more coffee than my boyfriend so the single side would work during the week for me and the pot side on the weekends for both of us. I am so glad I went this purchase. It is very simple to use and love the fact that you can use the pods or ground coffee on the single serve side. I personally love ground coffee as to pods. It took a few days to get used to measuring coffee again from using the Keurig. But I did and I almost forgot how fresh ground coffee tasted. The machine is also very nice looking in the kitchen. So, from my experiece I would recommend this as to a Keurig if you are undecided. Because sometimes you just want more than one cup of coffee especially when having guests. Not to mention those expensive K-cups. It does take a little extra time to brew on the single serve side but hey, if that's the only negative, I can deal with that. That's why the auto timer is great to use!! Made this purchase a few months ago and have had no problems! On a side note, I bought a coffee bean grinder from cuisinart and love it! Nothing taste better than freshly grounded coffee everyday :)",Great alternative to the Keurig,Walmart,817
191,Hamilton Beach,"December 30, 2011",Hamilton Beach 2 Way Brewer | Model# 49980Z,16503575,5,"I tried Mr. Coffee, Cusinart, and several other brands including the Keurig. This is the BEST coffee maker I have found and you also can use the Senseo or invidual containers for one cup and the stainless steel one cup container comes with the coffee maker. You can also use regular coffee to make one cup. This is a very versatile and excellent coffee maker. I am 100% satisfied as I tried several brands and several models of brands before getting this one. I like being able to make one cup to carry with me and the versatility of making up to 12 cups. I also learned that 5 oz water is considered 1 cup in a coffee maker and the formula is : 5 oz x's number of cups of water divided by 5, divided by 2, i.e., 8 cups water x's 5 = 40 divided by 5 = 8 divided by 2 = 4 scoops of coffee for water line of 8 cups, and add a little more or less for fine or coarse grind and desired strength. I am now using the coffee maker several times a day and also use it to make hot tea.", ,Walmart,200
192,Hamilton Beach,"October 18, 2016",Hamilton Beach 2 Way Brewer | Model# 49980Z,16503575,5,"We have had so many different coffee makers over the last 45 years, and this one is absolutely our favorite.  We've had everything from Keurig to Zojirushi, and nothing beats this one.  Being able to make a quick one cup of coffee (on the side of the machine) is so great, and so easy.  You fill up your coffee mug with water, put it in the separate water reservoir, put a scoop of coffee (or a pod if you prefer).  Turn on, and in just a few minutes your one cup of coffee is ready (I always use my favorite coffee cup for the coffee to drip into).  It is so EASY, and little clean up!  My husband, who is the heavy coffee drinker in our house,  loves this coffee maker even more than I do.  The water reservoir is easy to get to, the controls in front are illuminated nicely, and programming it to brew coffee before he wakes up in the morning is a breeze.  I am also saving so much money not using the k-cups, or filling your own k-cups which  is a pain in the backside.  i think if you are considering this coffee maker, you will  not be disappointed!",Our FAVORITE coffee maker EVER,Walmart,63
193,Hamilton Beach,"January 16, 2014",Hamilton Beach 2 Way Brewer | Model# 49980Z,16503575,5,My husband is a coffee drinker and I prefer tea or hot chocolate. This fits the bill. He gets up before me and has the coffee pot programed to be ready when he gets up. When I get up I make tea in my travel cup (put tea bag in cup and run water through the cup side of coffeemaker). I don't use the cup that comes with the coffeemaker because it's not insulated. Had considered buying a Keurig but I priced the k-cups and they're really expensive. If you buy the tea K-cups they cost about $1 each vs a tea bag that costs 15 cents (for Grey Earl). Putting a tea bag in a cup and having the hot water go through the single cup side is just as easy and the tea comes out the same as if you put a tea kettle on and poured the water from it into a cup. The only thing you need to remember is the amount of water you put in the single serve side is the amount that will come out.,Love it!,Walmart,50
194,Hamilton Beach,"August 30, 2016",Hamilton Beach 2 Way Brewer | Model# 49980Z,16503575,5,"I paid $52 for this and I love it! The single serve cup tastes better than a full pot ,but that's most likely because I haven't figured out the ratio of coffee to water for a full pot yet,( according to my taste.),as I only brew a full pot once or twice a week.The single cup (14 ounces) requires 2 level tablespoons of coffee to 14 oz. of water. I was surprised that the instructions did not mention anything about running  water through the reservoir once before use,but I did .I have read that there was a slight plastic taste at first ,but I did not experience that. I only use filtered water. I also read in a few of the reviews that the coffee takes too long to brew.Maybe the first time or two,but now a single cup takes maybe 3 or 4 minutes and a full pot takes 5 to 7 minutes to brew. My only complaint ---it is advertised as having a stainless steel 14 oz cup with it.It does not! But you can buy one  for about $10 .I am glad I bought this. Ordered it online and went to pick it up at my local Walmart store 4 days later!",Great product and price!,Walmart,33
195,Hamilton Beach,"December 23, 2016",Hamilton Beach 2 Way Brewer | Model# 49980Z,16503575,5,I love this coffee pot ! Easy to program and figure out. The  carafe is a great shape. It's brews very quickly. I love that on the single cup side I can use regular coffee. I will say this the description makes it sound like you can use K cups but you can't only pods. So I've never used it with anything but regular coffee. I wish the single cup side would brew a larger amount like my travel cup but I'd say it would fill a 16oz. Cup. Mine did not come with the travel cup. But I have got to say this is the best coffee pot I've ever owned. I love that after I make a pot of coffee it will automatically shut off in two hours because I frequently forgot to shut off my old one. It's very nice looking as well. I love setting it to brew before I wake up that's got to be my favorite. And the fact that on the mornings I need an extra kick I can set it to bold brew.  This coffee pot is well worth the money for sure !,I'm in love,Walmart,23
196,Hamilton Beach,"November 1, 2016",Hamilton Beach 2 Way Brewer | Model# 49980Z,16503575,5,"We've had this coffee maker for a week now and it's perfect so far! Since my taste in coffee differs from my parents, we would always fight over the coffee maker. Me against them, who do you think won? The ones that pay the bills of course. There were many mornings where I had to go to work without my coffee because they had a full pot. But with this 2-way brewer,  they can have their carafe of coffee and I can make my coffee from the single-serve side without having to fuss! What I love about this brewer is I've noticed no difference in taste between the coffee made in the single-serve side and the carafe side. What surprised us was the fact you can't brew both sides at the same time. Also there is some sediment from the single-serve side, but neither of those things bother me much. So far, no complaints from us! I would recommend this coffee maker to anyone that's in a similar situation or if you're one to make coffee intermittently throughout the day and don't want to shell out the money for a Keurig and K-cups.",Excellent coffee maker,Walmart,18
197,Hamilton Beach,"October 17, 2016",Hamilton Beach 2 Way Brewer | Model# 49980Z,16503575,4,"This coffee maker is replacing a Cuisinart SS-700 single serve coffee maker. The Hamilton Beach works well, although it is slower at making coffee than my old Cuisinart (but I'd rather wait an extra few minutes for my coffee than spend another $200 for a replacement Cuisinart.) I do like the ability to make a full carafe or just a single cup. I also like not having to use k-cups to make a single cup of coffee and being able to use my freshly ground coffee in the single serve brew basket.  I have even put a tea bag in the single brew basket and made a cup of tea that was quite good. All in all, I would highly recommend this coffee maker.",Hamilton Beach 2-way Brewer 49980Z,Walmart,13
198,Hamilton Beach,"May 15, 2014",Hamilton Beach 2 Way Brewer | Model# 49980Z,16503575,5,"First and foremost, this machine makes really good coffee. The drip process may be a little slower than some but the end result is worth it. The coffee comes out full flavored and hot. The carafe doesn't drip and is solid with a well formed protective plastic rim around the top. On the right side of the machine is the single cup brewer. This side comes with a metal strainer (you'll have to use paper filters or your own metal filter on the carafe side) and an adapter if you want to use pods or k-cups. I haven't tried them yet, but the scoop method works well and is very convenient during the week. The travel mug they supply is cheap, but I imagine that is so to keep the overall cost down because as you know a good travel mug is not cheap. The drip tray under the single side can be removed to accommodate larger travel mugs and stacked to use household mugs. The controls are intuitive and the machine is good looking. Overall this is a great machine to get the most from your favorite coffee. No need to make a pot when all you want is one or two cups and satisfying coffee when making a full pot.",Makes really good coffee!!,Walmart,12
199,Hamilton Beach,"July 19, 2016",Hamilton Beach 2 Way Brewer | Model# 49980Z,16503575,5,"There's no better bang for your buck than this dual brewing coffee pot. We've owned a Keurig for years, but hated spending so much on k-cups, so we had been using the re-useable k-cups (where you add your own ground coffee). No matter what coffee I tried, it was always weak, which was starting to turn me against home-brewed coffee.  I bought this after reading lots of reviews & I couldn't be more satisfied. We mostly use the single cup side with loose grounds.  It pours the water through much more slowly than the Keurig (even has a bold setting, which we love), so that the end result is a great tasting, rich cup of coffee.  It probably takes twice as long to brew a single cup versus Keurig, but it's worth it. We've had zero issues with it & would highly  recommend it!","No more weak, watery Keurig coffee!",Walmart,11
200,Keurig,"January 7, 2014","Keurig K-Classic K50 Single Serve, K-Cup Pod Coffee Maker, Rhubarb",49673944,5,I've been crazy about this coffee maker since my sister got one. It's so convenient and easy to use. It takes about a minute to warm up and another minute to brew. It makes an excellent cup of coffee. I was so excited to get the money from Christmas gifts to buy it. It was worth every penny! I got an adapter for it and love it. It works great. So I use a combination of the k cups and ground coffee in it and it's very little trouble to switch back and forth. I love the fact that it has a reservoir too. I'm glad I got this particular model. I highly recommend it!,"Love, love, love my Keurig!",Walmart,140
201,Keurig,"December 19, 2016","Keurig K-Classic K50 Single Serve, K-Cup Pod Coffee Maker, Rhubarb",49673944,5,I am very happy with the coffee pot I wish the reservoir was larger but that's not a biggie I had a much larger one used it for five years and it was used a lot  this was on sale at a very good price I have to fill the reservoir a little more but I have lots of water so I would definitely buy it again and recommend it to anyone who is in the market for one,Nice,Walmart,89
202,Keurig,"August 3, 2014","Keurig K-Classic K50 Single Serve, K-Cup Pod Coffee Maker, Rhubarb",49673944,5,"So I'm a college student, my budget is tight, and I love coffee. Starbucks is just too expensive. I would end up spending anywhere from $2.50 - $6.00 on one coffee and if you multiply that by 30 or 31 you get about $62 - $186 (I know there is a great deal of variance, but sometimes a pike place coffee just doesn't hit the spot). It only made sense for me to spend $99 ($20 cheaper than amazon, best buy, other major stores) on this coffee wonder. I could prospectively save gas and money every morning by using this Keurig coffee maker. I chose this model because of the water reservoir. It's convenient, fast, and user friendly, plus it looks great in my kitchen. Not to mention Keurig has more to offer than just coffee K-cups.",College students take note!,Walmart,63
203,Keurig,"November 28, 2016","Keurig K-Classic K50 Single Serve, K-Cup Pod Coffee Maker, Rhubarb",49673944,4,Makes coffees very fast. Love the three sizes it can produce.,Keurig K50,Walmart,126
204,Keurig,"December 2, 2016","Keurig K-Classic K50 Single Serve, K-Cup Pod Coffee Maker, Rhubarb",49673944,5,I am very pleased with this purchase. It makes making coffee very convenient! The coffee comes out nicely hot.  I bought this in red together with the Keurig k-cup organizer and they look really put together on top of my countertop.,Excellent product,Walmart,138
205,Keurig,"November 8, 2013","Keurig K-Classic K50 Single Serve, K-Cup Pod Coffee Maker, Rhubarb",49673944,4,"Let me start off by saying I come from a family that loves their Keurig machines. I've used quite a few different models at my mom's, grandparents, and friends' homes, and can offer a comparison of the models I've used to this one I purchased for my wife for her birthday. For those of you who may see the K45 model on other sites and are wondering about the difference, there is none at all in the actual design of the machine; it just includes a filter starter kit offered at Walmart for $17 with two refill packs. First off, my basic first impressions of this particular model, the K40. It's extremely simple, with no LED display, no temp control, and three brew options (6, 8, 10 oz, approx). Unlike more expensive models, the water reservoir is not illuminated. The drip tray is removable, allowing for taller travel mugs. Everything is done in black plastic with only a silver band as the handle for opening the K-Cup holder. The power saver feature has only one setting; on or off, with a two hour window. The documentation provided suggests that it will take around four minutes to heat the water from the off setting, though in my experience it is ready in two. If you choose to disable the power saver setting, it is always ready providing you have the minimum amount of water in the reservoir. Brew time is stated to be less than a minute - very accurate. Assume 25 seconds for a 6 oz brew, 35 for an 8 oz, and 45 for a 10 oz. The capacity of the reservoir is 48 oz, meaning you will get between 4-8 brews per fill depending on cup size. Note that using K-Cups versus a reusable filter takes less time. (As a side note, I recommend the Ekobrew reusable brown filter over the official Keurig model because you do not need to switch out an additional part in the K-Cup brewer, and it is also lower-priced and dishwasher safe - Walmart offers the Ekobrew at $10 versus $17 for the official model). Now for the comparisons, starting with the K10 - the personal brewer sold for about $10 less than the K40. A family member owns one, and I have had the pleasure of using it as well. The K10 comes in several colors, making it attractive to those looking to match a kitchen layout or send a gift to a college student's dorm. Unfortunately, it really is a single-cup brewer; if you have more than one person brewing a cup at the same time, be prepared to wait about 4 minutes between cups, as the reservoir only holds enough for a single brew. It is very compact compared to the K40 though, and great for small spaces. For a single person or college student, the K10 may be the way to go, but I would suggest spending the extra $10 for the additional reservoir space if you're a couple or family, it will save you time on mornings when you're running late. The K10 and K40 offer the same cup sizes, and neither offers temp control (though in my opinion, they both come out perfectly; just below boiling temp, ready to drink. Do NOT use chilled water in either of these machines or you will end up with weaker coffee). My parents own a K70 Keurig Platinum that offers a few extras over the K40. Most importantly, it allows you to adjust the temp of the water when brewing a K-Cup. If you prefer your coffee boiling temperature or want a slightly more mild brew, it's easy to set it to do so. (Note that with the K40, if you prefer a lighter brew, simply use cold filtered water and it will turn out the same; anything out of your fridge dispenser/Brita/Pur filter would work perfectly. I do NOT recommend adding warm or hot water to the K40 tank to increase brew temp, however). A trivial detail is that it also has a programmable clock on the LED screen, though most kitchens already have an abundance of time-telling devices between their microwaves and stovetops. One major downside for me is the K70 has an illuminated water reservoir. Our kitchen in our apartment opens up to the living area, so having a blue light on all the time would have been very distracting. It can act as a decent night-light for wandering the kitchen at night though, just be aware of that difference and whether or not you want the light. One other thing I do not like about the K70 is that the drip tray is a chrome/silver color as opposed to the matte black of the K40; it looks somewhat cheap in my personal opinion, though the K70 may match well with a kitchen done in stainless steel appliances. In all, I consider this model to be the best for the price. At around $10 more than the base, single brewer model, and $50 less than the Platinum model, you're getting the best bargain for a Keurig with the full benefits of owning a single brewer. Purchase a Ekobrew alongside it and you will never regret giving up that 6, 8, or 12 cup pot that used to burn your coffee every morning after just half an hour. If you need temp control and it is worth the fifty dollars, then by all means upgrade; the K70 is an excellent machine, it just doesn't offer additional performance equal to the price in my opinion. If you need a night light for the kitchen, try your local Dollar Tree instead of paying for the upgrade. One final note; I would be cautious buying Keurig 'approved' models such as Mr. Coffee, while I have not used one, the price does not seem far off of the official models and I have heard nothing but bad stories from those I know who have owned one.",Best value for the money,Walmart,1338
206,Keurig,"April 7, 2010","Keurig K-Classic K50 Single Serve, K-Cup Pod Coffee Maker, Rhubarb",49673944,5,"If you buy the reusable K cup to use your own coffee grounds you have to pull down the little seal around the top needle that usally would puncture the top of your prepacked k cups, otherwise you will have water and grounds all over! You need to do this every time you switch between the two so it will create the proper seal that it needs for the water to flow right. Its no big deal but it does not tell you this in any of the packing. I use both every day. If you call Keurig they are great about customer service if you have any questions.", ,Walmart,1168
207,Keurig,"July 14, 2009","Keurig K-Classic K50 Single Serve, K-Cup Pod Coffee Maker, Rhubarb",49673944,5,"My husband bought this for me for my birthday today. I had previously owned a Hamilton Beach 6 cup brewstation. I'd had it for about a year, and it began to leak like everyone elses. I've always wanted a Keurig, but they were pretty pricey, and I wasn't sure if the coffee was worth the price. Well, I've had two cups (one k-cup and 1 made w/ my regular Maxwell house french roast using the ""my K-cup"" that I purchased seperately). Both cups were delicious. Hot and fresh tasting. This maker has a choice of 2 cup sizes. A 7.25 oz and a 9.25 oz. The larger will make a milder cup. The smaller a stronger one. The coffee maker is LOUD!!! I'd been warned of this by other owners and many reviewers, but until you hear it, you don't realize just how loud, LOUD is! However, the noise only lasts a few seconds, and for the coffee that comes out of it (w/ out leaking), I'll tolerate it. Instructions are very simple. Set-up only took a couple of minutes, and it was ready to go. Easy to fill with water. Don't know about durability, yet. The maker has a 1 yr mfg. warranty, and I bought another year for $5.88 from Wal-Mart. It comes w/ a good sampling of coffees, and teas. The k-cups are a little pricey, but once you register the machine, you can get two free boxes of k-cups when you buy 2 boxes and you get free shipping. Also, if you buy a ""my K-cup"", you can use whatever coffee you want, and come out a little cheaper. No wasted coffee!!! I highly recommed this coffee maker.",ahhhh... coffee!,Walmart,845
208,Keurig,"September 26, 2013","Keurig K-Classic K50 Single Serve, K-Cup Pod Coffee Maker, Rhubarb",49673944,5,"I'd had my eye on this coffee maker for quite some time, but couldn't stand it's price tag. I saved up and got it for myself. I am the only person in my house that drinks coffee, so $100 for a brewer seemed really steep. But I was tired of trying to measure out what 2 cups of coffee would equal out to in a 6 or 12 cup coffee maker. And I was wasting so much; undrank coffee, filters, etc. Now that I have it; I can't believe I let the price tag overshadow the potential of the Keurig. I can make a perfect cup of coffee, tea or hot chocolate in under a minute flat. And the K-Cups are literally sold everywhere. I use my Keurig every single day. I tell everyone about my new Keurig, even those who don't drink coffee. :) I love mine so much, I plan on giving one as a gift.",Just What I Was Looking For!,Walmart,255
209,Keurig,"October 12, 2013","Keurig K-Classic K50 Single Serve, K-Cup Pod Coffee Maker, Rhubarb",49673944,5,"I have used an Under-counter coffee maker for some 30 years, so this is a switch for me. But I don't drink as much coffee as I used to, so I decided to make the leap. This is a wonderful brewer for those who don't need a whole pot each morning. The water reservoir is easily removable for filling and cleaning, but the lid raises easily to refill in place. I turn mine on when I walk into the kichen and it's ready to go in no time. And yes, it does make some sounds, but they are not that loud or that long. I kinda like the sound it makes when it's done brewing, it tells me that it's ready, so I don't forget about it! And I like the option to have it stay on or cut itself off after a time. I wouldn't want to go off and leave mine on all day, or all night. This is a simple machine to use, it works very well and is a good entry machine for those who are not sure they want to make the leap. Also, you can also use it to make a hot cup of water for a package of cocoa, tea bag, or whatever else you want a cup of hot water for. I bought the reusable Cafe Cups so I could use my brand of coffee and use the amount that I prefer. Bottom line: I do like it (and I NEVER thought I would) and the price was right and the shipping was free. If you are contemplating a pod machine, then be sure to give this one a close look. It just might be what you want.",Great coffee brewer,Walmart,199
210,Keurig,"July 21, 2016","Keurig K-Classic K50 Single Serve, K-Cup Pod Coffee Maker, Rhubarb",49673944,5,"I only bought this to replace my Keurig K40 which finally gave out after 5 years of good use. I wanted to get one as similar as my old one and this one is it.  All of the same features but has a three size cups whereas my other model only had two. This one doesn't have all the fancy smancy stuff the newer Keurig's do.  I can use whatever K-pods I want by any brand. It's quiet, smooth and even has the perked coffee smell after it brews. I bought this one in red just to add some color this time.  With my older model I had bought the seperate reusable coffee filter and it also fits this one. I can now brew any coffee I want. Totally satisfied and hope it lasts as long as my K40 did!",Just What I Wanted!,Walmart,178
211,Keurig,"October 11, 2013","Keurig K-Classic K50 Single Serve, K-Cup Pod Coffee Maker, Rhubarb",49673944,5,"Love love love my keurig!! It's really nice! Have had no issues thus far. I think it's simple to use, and worth the price. It was about $100 I did a lot if comparisons of the different models. Only difference I noticed between this and the one that's a little more is a bigger water resivoir and an led screen. To me that's not worth the extra $50. This one looks nice and does the job quite well! Overall I was impressed and am very pleased with my purchase.",Fantastic!,Walmart,146
212,Keurig,"November 30, 2016","Keurig K-Classic K50 Single Serve, K-Cup Pod Coffee Maker, Rhubarb",49673944,5,"This single cup coffee maker meets my expectations in all ways, so far.  The water heats my coffee to point of needing to be a little careful I don't burn my tongue.  Good?  Yes, it is!  Once the unit is pre-heated, the water pours first cup very quickly, and following cups also quickly.   I had ordered two units of another brand single cup-per and the brewing took more than several minutes and the coffee was only warm-ish, and so I returned them.  Trying this Keurig was with fingers crossed and hopeful thoughts.  Bottom line,  I am quite happy with this maker and have used the k-cups of coffees and cappuccino and chocolates as well as using the replacement filter for some very special ground coffee sent to me by family in Germany.  I tried loose ground coffee without paper filter and with.  Not much difference in water flow or time to brew and fill cup.  Very satisfied.  Plus, I had managed to get in on the cyber-Monday, I guess since the price marked down (just right for me).  The 48 oz water reservoir is sufficient to give me couple cups in one day.",--->  HOT coffee,Walmart,133
